scene,variant,norm,task,n_frames,auprc,auroc,effect_size,fp_rejection_at_recall0.95,fp_rejection_at_recall0.99,kept_frac_at_recall0.95,kept_frac_at_recall0.99,mean_fp,mean_separation,mean_tp,median_fp,median_tp,n_neg,n_pos,precision_at_recall0.95,precision_at_recall0.99,prevalence,top10_fp_retained,top10_iou,top10_precision,top10_recall,top10_tp_retained,top1_fp_retained,top1_iou,top1_precision,top1_recall,top1_tp_retained,top20_fp_retained,top20_iou,top20_precision,top20_recall,top20_tp_retained,top30_fp_retained,top30_iou,top30_precision,top30_recall,top30_tp_retained,top50_fp_retained,top50_iou,top50_precision,top50_recall,top50_tp_retained,top5_fp_retained,top5_iou,top5_precision,top5_recall,top5_tp_retained
Cantina,I0_raw_c,raw,tp_vs_fp,25,0.922120705221337,0.2395715562750972,1.02392299839339,0.24792823668509167,0.07089942760424538,0.9172628716144402,0.9810153802006337,0.5944810509681702,0.06884505271911621,0.6633261036872864,0.5948093175888062,0.6740254402160645,5060.16,26666.16,0.852981307082635,0.8321459926318846,0.8246157932329914,0.03964274924096747,0.11398674403810466,0.9344830507313643,0.11494454929333936,0.11494454929333936,0.0026780667606074947,0.011788829562887617,0.9567602540423388,0.011795187942721911,0.011795187942721911,0.09307369000395002,0.22242562523522263,0.9225505419940254,0.22674853123978816,0.22674853123978816,0.12579538842365484,0.3341488282701327,0.9300959842496455,0.3430500946053668,0.3430500946053668,0.1997763211791028,0.5477230389313287,0.9311236142130253,0.5719034487313928,0.5719034487313928,0.01591370326514581,0.05824877056746356,0.9484722328857864,0.05843443790700102,0.05843443790700102
Cantina,I0_raw_c,raw,gt_all_pixels,25,0.7598494057214521,0.07519738905842378,,0.5868459546855531,0.26367948190139257,0.4507704851487921,0.754684359340444,,,,,,529819.4,41716.6,0.22633769465829334,0.10807766519674905,0.07299032781837014,0.04751609890934197,0.4643992757060406,0.552734016866711,0.7933479569712122,0.7933479569712122,0.000802394647491668,0.154445364142646,0.9243814523184604,0.15805972247532332,0.15805972247532332,0.148300303135889,0.29030806793081765,0.30881188378664476,0.8667986765613065,0.8667986765613065,0.25355563727846603,0.20692555084709535,0.2141930818086912,0.8972534805467834,0.8972534805467834,0.4659069047957354,0.13326007080486524,0.13518084600095182,0.9380511960452407,0.9380511960452407,0.010861356620255851,0.5010483322919178,0.793363894040662,0.6143186748336632,0.6143186748336632
Cantina,I0_raw_c,alpha,tp_vs_fp,25,0.8978377265709737,0.31730533647485415,0.7334996594717434,0.3017371587599761,0.07956713110573309,0.8949825338416818,0.9726188474535923,0.6378618931770325,0.03592000246047974,0.6737818956375122,0.6363035869598389,0.6775771975517273,5060.16,26666.16,0.8759374869323527,0.8380117476885048,0.8246157932329914,0.05829879452192252,0.11027828887749778,0.9070391822994799,0.11154515434955377,0.11154515434955377,0.003930218376500096,0.011600995111846512,0.9408627703711366,0.011609309748992143,0.011609309748992143,0.13772833442233165,0.2129265031103075,0.8899206874944474,0.21864035944285454,0.21864035944285454,0.1883788590384454,0.3188951923279267,0.8981133729770687,0.33093514544546565,0.33093514544546565,0.2989643074012974,0.521801337541882,0.9017600751841844,0.5536675957897902,0.5536675957897902,0.023083049326920322,0.05697420236150087,0.9285061867820683,0.05721965523162484,0.05721965523162484
Cantina,I0_raw_c,alpha,gt_all_pixels,25,0.6348855790381203,0.09711145123638856,,0.4660753473914385,0.20210663088546765,0.5633457909912937,0.8119691497998376,,,,,,529819.4,41716.6,0.14286837941026095,0.09376146611633535,0.07299032781837014,0.050090059049054725,0.4382282218705582,0.5300052489764496,0.7721081510362844,0.7721081510362844,0.0026387630916651266,0.12327419299204743,0.7560314960629922,0.129775049498373,0.129775049498373,0.14999387940067294,0.28009241133451446,0.30090405661945463,0.8396672222282439,0.8396672222282439,0.2560111426100643,0.19799883351784156,0.2066473425443687,0.8612536427790451,0.8612536427790451,0.468096203053023,0.1287882682317793,0.1311866969009826,0.908274700832584,0.908274700832584,0.01586594410913904,0.4307724534678608,0.7030507051125032,0.5602445367486875,0.5602445367486875
Cantina,I1_beta_mean,raw,tp_vs_fp,25,0.9286830470409317,0.22909143537905416,1.065235753633705,0.2942489792303573,0.11068170507811867,0.8996488446474333,0.9687066217257736,0.7564049649238587,0.08055842161178589,0.8369633865356445,0.7672826266288757,0.8534235262870788,5060.16,26666.16,0.8692749166200041,0.8414483061200636,0.8246157932329914,0.044027346456705516,0.11422516574610492,0.9340407655402769,0.11517037579249134,0.11517037579249134,0.0006390677958132174,0.012201515676114195,0.9890821401252965,0.012203330532272896,0.012203330532272896,0.08241408400325435,0.22636872961834353,0.9344540528057687,0.2301524396219925,0.2301524396219925,0.11041177137176093,0.33900664539510467,0.9395425090834493,0.3469284432673358,0.3469284432673358,0.18259177333165222,0.5542219066152093,0.937881858982005,0.5765324541543366,0.5765324541543366,0.017510161515226927,0.05816606031686242,0.9467513228432081,0.05836531910899329,0.05836531910899329
Cantina,I1_beta_mean,raw,gt_all_pixels,25,0.7737738394444446,0.06497474563568302,,0.6354982793088029,0.28993890739433015,0.40511925757957506,0.7303058425016097,,,,,,529819.4,41716.6,0.2560449317922027,0.11647108831797164,0.07299032781837014,0.04701508193376376,0.4703548292835867,0.5574748923959828,0.8033610093848234,0.8033610093848234,0.0007633446231703661,0.1557800576914277,0.928132983377078,0.1592362960203211,0.1592362960203211,0.14705346390776833,0.2971618676972457,0.31448537709851543,0.8835381188147015,0.8835381188147015,0.2521388298641952,0.21188896601966087,0.2184475770000175,0.9145335806353374,0.9145335806353374,0.46467034975012744,0.13575187359246393,0.13737465356512976,0.9511267802668804,0.9511267802668804,0.010706664383315962,0.5048008790023671,0.7963565104804563,0.6180535181586971,0.6180535181586971
Cantina,I1_beta_mean,alpha,tp_vs_fp,25,0.9019400038325973,0.31484836712292624,0.7978250886472843,0.28796342713802314,0.14800302056560163,0.8951749932418523,0.9537025672361606,0.8113721466064453,0.039064528942108157,0.8504366755485535,0.8136252593994141,0.857612919807434,5060.16,26666.16,0.8760257529038943,0.8559915866127323,0.8246157932329914,0.06380862751878004,0.11083624584921362,0.9080618060659856,0.11208111681377858,0.11208111681377858,0.001146434994882535,0.012087947187994125,0.980413388094822,0.01209111475250515,0.01209111475250515,0.13227008591631295,0.2164825380850229,0.8998475703576831,0.22178602348020537,0.22178602348020537,0.18512930731713495,0.3217329757630688,0.9029715906382644,0.33335608032569697,0.33335608032569697,0.2966625973874544,0.5228048598501687,0.9025077647730287,0.5542306680706862,0.5542306680706862,0.025215458515848704,0.056882978837009185,0.926561019915848,0.05714698230134465,0.05714698230134465
Cantina,I1_beta_mean,alpha,gt_all_pixels,25,0.7170628562726469,0.04683298701673202,,0.7644383315025419,0.350037701909461,0.28338428375465413,0.6743522717729067,,,,,,529819.4,41716.6,0.3281514969357234,0.13950461092313107,0.07299032781837014,0.047421343077013775,0.4686826623208999,0.5548364069006544,0.818429191557908,0.818429191557908,0.0020748881211188307,0.13039393875836702,0.8064951881014873,0.13652375923784216,0.13652375923784216,0.14354237371417825,0.3159671508520922,0.33024924107884907,0.9263805438881407,0.9263805438881407,0.24827533262756554,0.22556129996542001,0.22986241769265317,0.9557518545270232,0.9557518545270232,0.4618194635549905,0.14163478546189442,0.14237857282830826,0.9779953965061615,0.9779953965061615,0.013364526154266334,0.4690606879569276,0.7487126010427966,0.5941561113551331,0.5941561113551331
Cantina,I2_mean_support,raw,tp_vs_fp,25,0.9144185598730195,0.2779295210020098,0.94869664355716,0.27390224447423267,0.15339900993925976,0.8969538483000253,0.9484735460919002,0.6932595884799957,0.10049115538597107,0.7937507438659668,0.704963265657425,0.8146898651123047,5060.16,26666.16,0.8743297344785134,0.861612603757165,0.8246157932329914,0.05292165189104911,0.11245847300400495,0.9210714507649825,0.11357574881910662,0.11357574881910662,0.0007976532528281813,0.012139183963559699,0.9846097432888192,0.012141712900389538,0.012141712900389538,0.10952004349845301,0.22072214752178612,0.9153431012744339,0.22541148197036345,0.22541148197036345,0.15312817367896564,0.3290356976705084,0.9184081300089718,0.33907604140039815,0.33907604140039815,0.2334332748301644,0.540616796230693,0.9221929735681974,0.5668394701826327,0.5668394701826327,0.02135068971376954,0.05732120969339034,0.9341176690095553,0.057565486915593204,0.057565486915593204
Cantina,I2_mean_support,raw,gt_all_pixels,25,0.7668300402948447,0.06331226058778641,,0.6459238016948724,0.29575705061656554,0.3952446040144453,0.7248972593152487,,,,,,529819.4,41716.6,0.269671314730407,0.1189072468088919,0.07299032781837014,0.04711515409212718,0.46972427594575294,0.5568184204080204,0.806780350114041,0.806780350114041,0.0009193405156330735,0.15255260353238773,0.9134838145231846,0.15640423536893122,0.15640423536893122,0.1466624215331637,0.29930874774490557,0.31625814692013615,0.8886177147153438,0.8886177147153438,0.2518590064960309,0.21286340848447935,0.21928368550282573,0.9179324362447447,0.9179324362447447,0.4645637851167404,0.13596734623780837,0.13756571764508274,0.9524954632012439,0.9524954632012439,0.010818040289404491,0.5046966335561195,0.7945298666759981,0.6196134425929708,0.6196134425929708
