scene,variant,norm,task,n_frames,auprc,auroc,effect_size,fp_rejection_at_recall0.95,fp_rejection_at_recall0.99,kept_frac_at_recall0.95,kept_frac_at_recall0.99,mean_fp,mean_separation,mean_tp,median_fp,median_tp,n_neg,n_pos,precision_at_recall0.95,precision_at_recall0.99,prevalence,top10_fp_retained,top10_iou,top10_precision,top10_recall,top10_tp_retained,top1_fp_retained,top1_iou,top1_precision,top1_recall,top1_tp_retained,top20_fp_retained,top20_iou,top20_precision,top20_recall,top20_tp_retained,top30_fp_retained,top30_iou,top30_precision,top30_recall,top30_tp_retained,top50_fp_retained,top50_iou,top50_precision,top50_recall,top50_tp_retained,top5_fp_retained,top5_iou,top5_precision,top5_recall,top5_tp_retained
Garden,I0_raw_c,raw,tp_vs_fp,25,0.7546949714894331,0.22901029146226204,1.1161466574730776,0.27718775779804383,0.05906571764389307,0.8157389342881107,0.9664440595064417,0.652112205028534,0.10191702127456664,0.7540292263031005,0.660022783279419,0.7824782466888428,7260.64,5976.12,0.5670136381478964,0.5121967669629098,0.5002375887607211,0.03980494496202177,0.1787574940332918,0.809388626864154,0.19006739064400624,0.19006739064400624,0.0036901362676502254,0.017805794248408297,0.8047455254031697,0.017945986335072127,0.017945986335072127,0.08141497366510536,0.321618194439511,0.8004068311390236,0.36570555393456644,0.36570555393456644,0.13011845289629304,0.4261701378935298,0.7794429166661269,0.5151089528462036,0.5151089528462036,0.2959884571989548,0.5271493866115131,0.6945127528152245,0.7274613781520938,0.7274613781520938,0.01970692863868319,0.09152861810730252,0.8072090899671898,0.09448673867439798,0.09448673867439798
Garden,I0_raw_c,raw,gt_all_pixels,25,0.6715379743403233,0.028236827513004673,,0.8451923388513402,0.4184770844165577,0.16512195549878764,0.5868330169379713,,,,,,562643.64,7318.36,0.19658304723988285,0.049292183450584816,0.01284008407578049,0.08890991272513632,0.12149552879862824,0.12225349147308583,0.9509095070344117,0.9509095070344117,0.0027774515016432883,0.47042161263653226,0.7257192982456141,0.5803489764196346,0.5803489764196346,0.19004270716235144,0.06181541162694327,0.06195697943715348,0.9643094631640853,0.9643094631640853,0.29126705595451613,0.041510388470491516,0.04156243968910281,0.9701884782727284,0.9701884782727284,0.49376600330790593,0.025127538541050768,0.02514104449068534,0.977989234357984,0.977989234357984,0.03857503762181219,0.2339709879993293,0.23827637027159804,0.9256754334594345,0.9256754334594345
Garden,I0_raw_c,alpha,tp_vs_fp,25,0.6939868690894724,0.28354404272575595,0.8790207652341481,0.24597042146180112,0.07759839831015553,0.8121851466795874,0.9430379800711896,0.7028738260269165,0.06424158096313476,0.7671154069900513,0.7018680930137634,0.7859632873535156,7260.64,5976.12,0.5809908776112804,0.5161318780377884,0.5002375887607211,0.05757485564721585,0.15218894399497507,0.7183461475786946,0.166028951923498,0.166028951923498,0.003770037559869401,0.017266420266074597,0.797060658365323,0.01740810071435916,0.01740810071435916,0.11904730977552401,0.27838247892664936,0.712414554806351,0.3282078086886538,0.3282078086886538,0.1719130023188202,0.3810571446341518,0.7159859442136275,0.47753301854136704,0.47753301854136704,0.341359100266041,0.48641120095847845,0.65616177319084,0.6958895558144331,0.6958895558144331,0.024748470900273604,0.08082352217800524,0.7477694256926368,0.08446116460394645,0.08446116460394645
Garden,I0_raw_c,alpha,gt_all_pixels,25,0.5207120747665875,0.026665296313185736,,0.882545557702627,0.44315837010073955,0.12817422915913693,0.5624429698822027,,,,,,562643.64,7318.36,0.27617933655542887,0.10195281737287079,0.01284008407578049,0.0887160758424364,0.12362451403585077,0.12416730998666575,0.9668844600510716,0.9668844600510716,0.004350609898899448,0.3398614330784081,0.5705263157894737,0.45908210326282595,0.45908210326282595,0.18998188120663959,0.06213161276833435,0.06225770229489789,0.9697292689682223,0.9697292689682223,0.29124630239069516,0.041580419466470585,0.041631216043137284,0.9726143852102512,0.9726143852102512,0.49375845322486567,0.025142585973277867,0.02515620339601587,0.9791566901297276,0.9791566901297276,0.03814468799815453,0.24426436600537246,0.2467724050810583,0.9605986662727092,0.9605986662727092
Garden,I1_beta_mean,raw,tp_vs_fp,25,0.8011093683341295,0.22955732510439927,0.9352468629519427,0.2198766030501923,0.042595099670926534,0.8606987901939323,0.9754609176152352,0.7767114400863647,0.08553456783294677,0.8622460079193115,0.8048551940917968,0.8868967056274414,7260.64,5976.12,0.5462517899971624,0.5084605745493055,0.5002375887607211,0.013437792257086086,0.20690909449989,0.9292900388683729,0.21458011260913679,0.21458011260913679,0.0,0.023750499332881043,1.0,0.023750499332881043,0.023750499332881043,0.054269496752584176,0.3463025018069621,0.8589792667367548,0.38566688794778287,0.38566688794778287,0.1195673237547486,0.4340611856400022,0.7934282197802145,0.5204067960949642,0.5204067960949642,0.30524605173977626,0.513997580629892,0.6841952242624016,0.712235201978826,0.712235201978826,0.0018586648506632986,0.11388179719320313,0.9778732072731003,0.11471909960021581,0.11471909960021581
Garden,I1_beta_mean,raw,gt_all_pixels,25,0.7091609291404164,0.02631012942153526,,0.863797560647346,0.4554348253066071,0.1467805923903699,0.550336829472842,,,,,,562643.64,7318.36,0.21431084561821334,0.06452381222227994,0.01284008407578049,0.0888630318701823,0.12201491622419107,0.12271598006877676,0.9544572060368303,0.9544572060368303,0.002844015726685477,0.46273785438242526,0.7191228070175439,0.5735283768296139,0.5735283768296139,0.18998615024087076,0.062111775773330234,0.06223594638220226,0.9685988875698771,0.9685988875698771,0.2912154666859119,0.04168724572005074,0.04173204124241911,0.9740371072505337,0.9740371072505337,0.49373347491035163,0.025193392192421275,0.025205189117871014,0.9803198436686658,0.9803198436686658,0.0385435755944262,0.23475662416597057,0.23889676468524107,0.927867577608147,0.927867577608147
Garden,I1_beta_mean,alpha,tp_vs_fp,25,0.7672419834393738,0.28133109215282065,0.7361421038058857,0.1850391728598195,0.1358701947668316,0.8533045232646697,0.9040711033765203,0.8358153891563416,0.041188580989837645,0.8770039701461791,0.8457689046859741,0.8882023048400879,7260.64,5976.12,0.5479954326248209,0.5375220743862192,0.5002375887607211,0.01515552537779654,0.2011972754869344,0.9181086851651673,0.20992578872624296,0.20992578872624296,0.0,0.023750499332881043,1.0,0.023750499332881043,0.023750499332881043,0.06593496116848463,0.32899866575047104,0.8303845106039952,0.37156444009289347,0.37156444009289347,0.13857591805105107,0.4109798937233405,0.7642311378716248,0.5021661660633548,0.5021661660633548,0.3448161554639799,0.4798821815949063,0.6519704035587197,0.6891791303514025,0.6891791303514025,0.0021558173150279837,0.1128645388416791,0.9735562580479191,0.11385166240442837,0.11385166240442837
Garden,I1_beta_mean,alpha,gt_all_pixels,25,0.640285488884274,0.023467322564963103,,0.8753154428378166,0.5347810519078129,0.13543225688730126,0.472031398584467,,,,,,562643.64,7318.36,0.28844380826022675,0.10208415138036867,0.01284008407578049,0.0887184482188831,0.12359841677383397,0.12414415046669942,0.9667236111274684,0.9667236111274684,0.0036705587257109097,0.39026634183963926,0.6375578947368421,0.5086829488697336,0.5086829488697336,0.1899253507335541,0.062429567757507985,0.06253631833812899,0.9736361055412225,0.9736361055412225,0.2911533996929166,0.04190036271647157,0.04193603097275263,0.9785461537182114,0.9785461537182114,0.4936707974212878,0.025320375815583045,0.025328706124267936,0.9845925258481916,0.9845925258481916,0.03819241349906167,0.24310778737499722,0.24583198820969895,0.9571618888069796,0.9571618888069796
Garden,I2_mean_support,raw,tp_vs_fp,25,0.8089206082698053,0.2157835893236523,1.128779233589332,0.3482735566608901,0.1830230418876924,0.765280004876895,0.8745234085164226,0.7199849343299866,0.1404455089569092,0.8604304432868958,0.7494124627113342,0.8849216723442077,7260.64,5976.12,0.6183949250741739,0.5546533301258733,0.5002375887607211,0.013504040202336582,0.20686260483408056,0.9290268291398748,0.21453887553438797,0.21453887553438797,0.0,0.023750499332881043,1.0,0.023750499332881043,0.023750499332881043,0.054112857308471714,0.34851241564866436,0.8601149772392631,0.38816483259605683,0.38816483259605683,0.11929219064788076,0.43603403643021127,0.794643086183472,0.523803243973721,0.523803243973721,0.2985314997112391,0.5280808018493451,0.6941407328973521,0.7319776205806424,0.7319776205806424,0.0018675541273231256,0.1138335913077217,0.9777340433768257,0.11468069165728034,0.11468069165728034
Garden,I2_mean_support,raw,gt_all_pixels,25,0.7201046949107378,0.024969232598337082,,0.8722256219091764,0.4599432594585053,0.13846361687270378,0.5458877609384486,,,,,,562643.64,7318.36,0.23959527205588046,0.06830550168255647,0.01284008407578049,0.08881044808803731,0.12258965024552611,0.12323531475893047,0.9589301619371982,0.9589301619371982,0.002825785355222793,0.46499626458597976,0.7209333333333333,0.5759251089856725,0.5759251089856725,0.18997391282673093,0.06217591574338924,0.06229630149484175,0.9695187773267498,0.9695187773267498,0.2912122653052793,0.04169821173144693,0.04174256823538356,0.9742828737495608,0.9742828737495608,0.49373170070480765,0.025196973026756508,0.025208698123734562,0.9804780327120105,0.9804780327120105,0.03841304161082306,0.2378453114088526,0.24147378763421995,0.9384474607511513,0.9384474607511513
