scene,variant,norm,task,n_frames,auprc,auroc,effect_size,fp_rejection_at_recall0.95,fp_rejection_at_recall0.99,kept_frac_at_recall0.95,kept_frac_at_recall0.99,mean_fp,mean_separation,mean_tp,median_fp,median_tp,n_neg,n_pos,precision_at_recall0.95,precision_at_recall0.99,prevalence,top10_fp_retained,top10_iou,top10_precision,top10_recall,top10_tp_retained,top1_fp_retained,top1_iou,top1_precision,top1_recall,top1_tp_retained,top20_fp_retained,top20_iou,top20_precision,top20_recall,top20_tp_retained,top30_fp_retained,top30_iou,top30_precision,top30_recall,top30_tp_retained,top50_fp_retained,top50_iou,top50_precision,top50_recall,top50_tp_retained,top5_fp_retained,top5_iou,top5_precision,top5_recall,top5_tp_retained
Playground,I0_raw_c,raw,tp_vs_fp,25,0.6498642493646605,0.3638641726748896,0.45261847508599823,0.13473773032467704,0.052634609340182034,0.9083195761282142,0.969295160861161,0.6344604182243347,0.02822976350784302,0.6626901817321778,0.6501425266265869,0.6749553918838501,1358.8,1623.44,0.544520267940039,0.5316376385675763,0.5208527464176591,0.05656507671391885,0.1299835941949423,0.7142840416655895,0.13659243738123064,0.13659243738123064,0.005013872401382947,0.014460511007348478,0.7509192606300711,0.014495478221325665,0.014495478221325665,0.12605596492747195,0.2371926998326347,0.6886901581428004,0.26551921368318265,0.26551921368318265,0.21395026558887323,0.31632279360181625,0.6549548754515544,0.3810646963162116,0.3810646963162116,0.39582896146784585,0.4353894271300324,0.6181490834467209,0.5973569351496831,0.5973569351496831,0.025418775661662396,0.06961399634298304,0.7408304609570368,0.07100724277627454,0.07100724277627454
Playground,I0_raw_c,raw,gt_all_pixels,25,0.42952009310840766,0.1058577753789639,,0.6012314930348956,0.3391837868535,0.40165543961607886,0.6624920001761105,,,,,,565162.68,2662.32,0.034273852786391855,0.007677359308142731,0.004688627658169331,0.09672044734367939,0.03700935049701041,0.03728082843154521,0.758219281525988,0.758219281525988,0.006957767345818635,0.2656131319181445,0.30708700246565696,0.6234524531977885,0.6234524531977885,0.1969657627332323,0.01971581200201859,0.019770527891515875,0.8155252137210995,0.8155252137210995,0.2972849688720819,0.013669186090090024,0.01368868434029164,0.8552075776089427,0.8552075776089427,0.4980077132732722,0.00864384850703968,0.008648313561948773,0.9109131247742327,0.9109131247742327,0.046636089142599105,0.07036856941825681,0.07155647916593287,0.7207814188041084,0.7207814188041084
Playground,I0_raw_c,alpha,tp_vs_fp,25,0.5941691609941333,0.4438316417989082,0.0844785499864908,0.047399833667995425,0.012084879972074414,0.9501006885523242,0.9888939083752918,0.6641525721549988,0.00335834264755249,0.6675109148025513,0.672731454372406,0.6780885601043701,1358.8,1623.44,0.5209086671386823,0.5215280164861467,0.5208527464176591,0.07237298048441523,0.11653757806595148,0.6457984261194207,0.12377132614506424,0.12377132614506424,0.006561861574364236,0.013232939077314937,0.6851181750157224,0.013269801174645122,0.013269801174645122,0.15418137822637523,0.2116712197518459,0.6276092207863937,0.2424978384918229,0.2424978384918229,0.2541010361732922,0.28042458564188555,0.5969218157726031,0.3480844096739849,0.3480844096739849,0.4596111973607244,0.380985142515493,0.5630906931349177,0.545871814595952,0.545871814595952,0.033695343653532266,0.06299179249075339,0.6704305490581757,0.06454172891750626,0.06454172891750626
Playground,I0_raw_c,alpha,gt_all_pixels,25,0.31809096164918615,0.16980373006217356,,0.3815466475928947,0.21878738383016189,0.6201449390217056,0.7821492889534628,,,,,,565162.68,2662.32,0.007871745041147588,0.005884715142151406,0.004688627658169331,0.09710163092637446,0.033139531890048236,0.03348666831038005,0.6616940283722968,0.6616940283722968,0.0073883478976973825,0.2162774814760877,0.264311377245509,0.5477175974317761,0.5477175974317761,0.1974478575792043,0.0172891848831401,0.017371197111786203,0.6951795716515208,0.6951795716515208,0.297772366073182,0.012037719009319922,0.012071524174043724,0.7340241473927505,0.7340241473927505,0.4983376159874369,0.007982533767040723,0.007991631209670603,0.8310221495749589,0.8310221495749589,0.04693270425148027,0.06423468656973108,0.06565179106054736,0.6442221350487664,0.6442221350487664
Playground,I1_beta_mean,raw,tp_vs_fp,25,0.6646828348191458,0.3620827754480359,0.42999609387966053,0.1684447616628882,0.07988530188147493,0.8882859041499173,0.9540671077575333,0.7767455530166626,0.025398097038269042,0.8021436500549316,0.8024339628219604,0.8108668398857116,1358.8,1623.44,0.5570043358169966,0.5392955698771964,0.5208527464176591,0.04374315427138619,0.13416453931142747,0.752579880216979,0.13946977751187614,0.13946977751187614,0.003525754730293279,0.014622194642568163,0.7897014684661744,0.014659725512253368,0.014659725512253368,0.10931805437851173,0.24356511529688632,0.712519094196899,0.2672793961773141,0.2672793961773141,0.19352099408467466,0.32732192047372316,0.6742677123517637,0.38253686124197656,0.38253686124197656,0.39314005525439044,0.4421947396135103,0.6197125825206653,0.5948477963150622,0.5948477963150622,0.02064326614886789,0.06896898314919747,0.7604660204396637,0.07023961660737577,0.07023961660737577
Playground,I1_beta_mean,raw,gt_all_pixels,25,0.44992769389659343,0.09471927736684088,,0.6357764372990009,0.3570508086441858,0.3672824549817285,0.6447373750715449,,,,,,565162.68,2662.32,0.05948168774413338,0.008173277281110924,0.004688627658169331,0.0966020449223223,0.03821817629269944,0.038459370927406575,0.7874901966568697,0.7874901966568697,0.006893983580600974,0.2721846710784533,0.3134413525889398,0.6419942140059466,0.6419942140059466,0.19687752496723923,0.02016161491059799,0.02020974772156915,0.8379050052583535,0.8379050052583535,0.29722150182781104,0.013881917852751608,0.013899311996618686,0.8715430774336781,0.8715430774336781,0.49796675269652235,0.008725821500314401,0.008729888134351488,0.9214098500146883,0.9214098500146883,0.04652333576195642,0.0727171556891398,0.07380085238279736,0.7483541537151482,0.7483541537151482
Playground,I1_beta_mean,alpha,tp_vs_fp,25,0.5924268561339885,0.46727172189500377,-0.04514976239723362,0.05493616157693819,0.02711598806027625,0.9423057007276106,0.9790461335857349,0.8126291632652283,-0.004613003730773926,0.8080161595344544,0.8208718419075012,0.8131768870353698,1358.8,1623.44,0.5238512024944686,0.5258568091324688,0.5208527464176591,0.05783474136464497,0.11907720971648832,0.6836470975557212,0.12492627443505486,0.12492627443505486,0.004458894491379689,0.013697086116416813,0.7448448395081303,0.013737682160219904,0.013737682160219904,0.1417744014467319,0.20946832913272517,0.635512915076235,0.2357561518324202,0.2357561518324202,0.2463613205845092,0.2743137886867533,0.5929398957614516,0.3339969968405916,0.3339969968405916,0.4763062723194223,0.3642020429584745,0.5430685719774329,0.5177097795575542,0.5177097795575542,0.026952948507141947,0.062262905083534895,0.698151416315598,0.06363210831146446,0.06363210831146446
Playground,I1_beta_mean,alpha,gt_all_pixels,25,0.37875029792608056,0.0790526976851451,,0.6394837225889145,0.3426430499888349,0.3636422489323295,0.6589655615726676,,,,,,565162.68,2662.32,0.07828890719651467,0.007488949042649958,0.004688627658169331,0.09646973219451749,0.03956184232765548,0.03977668979606214,0.8198796623580757,0.8198796623580757,0.007162333317290598,0.23940658014490043,0.2868404367735118,0.6211309739630413,0.6211309739630413,0.1967482977968302,0.020809555344176202,0.02085325584467045,0.8699990190619838,0.8699990190619838,0.29708224360790664,0.014346177325426908,0.01436165966139902,0.9055266916229026,0.9055266916229026,0.49788954458654777,0.008879901164248541,0.00888373862323537,0.9406790127250467,0.9406790127250467,0.04641426016086459,0.0750173275936327,0.07597196294600402,0.77478175950591,0.77478175950591
Playground,I2_mean_support,raw,tp_vs_fp,25,0.6696938606311684,0.35565875586605783,0.43668076940001,0.1702917976359659,0.07973154635346226,0.8874148827412313,0.954283600297139,0.7726199531555176,0.02719189167022705,0.7998118448257446,0.7987117123603821,0.8083800554275513,1358.8,1623.44,0.5575822921012051,0.5391684449004096,0.5208527464176591,0.043452499050751096,0.13423111419957373,0.7534694057714778,0.13947337067392906,0.13947337067392906,0.003516300071114678,0.014646912682489206,0.7904969230116289,0.014683131875252222,0.014683131875252222,0.10590521857772969,0.24643677694238383,0.719532050284402,0.26957111728884614,0.26957111728884614,0.18609082659261858,0.33401172699757503,0.6844182540534405,0.3877098053639888,0.3877098053639888,0.3856675659702594,0.44863095088772165,0.625970489363962,0.6004385340012803,0.6004385340012803,0.02048247146150388,0.06898324160999297,0.7614556050033586,0.07023797342157484,0.07023797342157484
Playground,I2_mean_support,raw,gt_all_pixels,25,0.4587583055859355,0.09134766718202499,,0.6416972122172201,0.357981671984559,0.361391414608374,0.6438165984238101,,,,,,565162.68,2662.32,0.06596828463612363,0.008280767945843736,0.004688627658169331,0.09655973817311742,0.038648085466659744,0.0388806311859392,0.7981088535230625,0.7981088535230625,0.006855217152795331,0.2762158410137367,0.31730186685452627,0.6526382210464864,0.6526382210464864,0.1968480972475667,0.020309803616819236,0.020356271738651874,0.8453346072369224,0.8453346072369224,0.29720084446716905,0.013951086298821216,0.01396787752130932,0.8765957290805575,0.8765957290805575,0.49795776757313315,0.008743801480554775,0.008747781002564174,0.9235092192943051,0.9235092192943051,0.04648137453656096,0.07357928214651768,0.07463632841393399,0.7586579366641818,0.7586579366641818
