scene,variant,norm,task,n_frames,auprc,auroc,effect_size,fp_rejection_at_recall0.95,fp_rejection_at_recall0.99,kept_frac_at_recall0.95,kept_frac_at_recall0.99,mean_fp,mean_separation,mean_tp,median_fp,median_tp,n_neg,n_pos,precision_at_recall0.95,precision_at_recall0.99,prevalence,top10_fp_retained,top10_iou,top10_precision,top10_recall,top10_tp_retained,top1_fp_retained,top1_iou,top1_precision,top1_recall,top1_tp_retained,top20_fp_retained,top20_iou,top20_precision,top20_recall,top20_tp_retained,top30_fp_retained,top30_iou,top30_precision,top30_recall,top30_tp_retained,top50_fp_retained,top50_iou,top50_precision,top50_recall,top50_tp_retained,top5_fp_retained,top5_iou,top5_precision,top5_recall,top5_tp_retained
Zen,I0_raw_c,raw,tp_vs_fp,25,0.8830271344775811,0.21010193967184942,1.2687627584226793,0.2826856464985315,0.06554439496741482,0.8521111408545038,0.9739991886780072,0.6323440599441529,0.10615646362304687,0.7385005235671998,0.638033835887909,0.7630886340141296,25514.0,14680.56,0.6746947748383758,0.6266774050454866,0.6162202784843551,0.020825705461672443,0.1795970405327657,0.8920744805472457,0.24034138897200907,0.24034138897200907,0.0021467866055554555,0.04732751194927012,0.943267160316332,0.04857884321023023,0.04857884321023023,0.052169304393095,0.282658388242189,0.8570671239799479,0.3744277205950216,0.3744277205950216,0.10139854715753271,0.36985466822739277,0.8246328597360801,0.48853998393645526,0.48853998393645526,0.27113367549320094,0.49344228265059037,0.754743759929383,0.6692048866734309,0.6692048866734309,0.009101463586421783,0.12007007112516492,0.9173555025242157,0.15829866410390314,0.15829866410390314
Zen,I0_raw_c,raw,gt_all_pixels,25,0.8010274779264557,0.03165616292613174,,0.8404636320472681,0.5408054555689766,0.18316009960138074,0.47274235089181715,,,,,,543803.32,17634.68,0.33818229996524146,0.1329048769034917,0.03140984400770877,0.07299338393149261,0.2793646982267808,0.2896330863493873,0.9215202440931257,0.9215202440931257,0.0009557944546282754,0.3559368945813002,0.9068044175276095,0.38301817451759085,0.38301817451759085,0.1753689682420011,0.14730063645336558,0.14912154459960103,0.9484065757403033,0.9484065757403033,0.27835813548602106,0.0996681308925456,0.1003577726190547,0.9579142007811996,0.9579142007811996,0.4843626692965146,0.06113795001410926,0.061312273127219735,0.9815337398709818,0.9815337398709818,0.02570070024141608,0.43805731727925074,0.49841692789968656,0.8504117420833194,0.8504117420833194
Zen,I0_raw_c,alpha,tp_vs_fp,25,0.8732127498833845,0.23017314748595796,1.3696751293649092,0.3728504241472196,0.16383233749759615,0.7482108823116045,0.8911140782827861,0.6723774695396423,0.08280767202377319,0.7551851415634155,0.6809462857246399,0.7693109655380249,25514.0,14680.56,0.7765969808737005,0.6514609231764247,0.6162202784843551,0.02661683671134614,0.1778886946685411,0.8770122134782495,0.24372556229992617,0.24372556229992617,0.002213258640699614,0.044674008955887315,0.9365877275870145,0.04650062913391166,0.04650062913391166,0.06502294237242955,0.28070697683080387,0.8421745426605789,0.37959413085489807,0.37959413085489807,0.12016206346903376,0.36474338477510515,0.8105240113084419,0.4925344534128726,0.4925344534128726,0.29706820897605235,0.48430726962038734,0.7440591009670839,0.6710460975151367,0.6710460975151367,0.009892601310500428,0.12270093700699355,0.9136749329039118,0.16321028302927512,0.16321028302927512
Zen,I0_raw_c,alpha,gt_all_pixels,25,0.6897766065153177,0.02388283208238695,,0.9012444262036111,0.573824279058891,0.12344109233788948,0.4398032195896965,,,,,,543803.32,17634.68,0.39544176282743115,0.14473168824826055,0.03140984400770877,0.07302785230771602,0.27882610782915357,0.2897606155599886,0.9526918972207692,0.9526918972207692,0.002296638645317135,0.2934004708248112,0.7774563591022443,0.3322911108424951,0.3322911108424951,0.17502912507244742,0.1491216051236912,0.15077479338842975,0.9710116114234273,0.9710116114234273,0.27812857972014676,0.10045074430559989,0.1011098906970807,0.9763420253954557,0.9763420253954557,0.48431083380749695,0.06124386988475873,0.061412016999205614,0.9858201483982545,0.9858201483982545,0.027174818563871047,0.41176713415815525,0.47136221145625534,0.8577806085543872,0.8577806085543872
Zen,I1_beta_mean,raw,tp_vs_fp,25,0.8854681640002056,0.21445166048207476,1.154485685857044,0.23921470321587576,0.053170016615235106,0.8797948833358393,0.9782724209685432,0.7546244311332703,0.1027773118019104,0.8574017429351807,0.7739699149131775,0.8781756520271301,25514.0,14680.56,0.6602949040745639,0.6245075590995445,0.6162202784843551,0.010952196566977206,0.1819071454021715,0.9165237395143541,0.24150140845571813,0.24150140845571813,0.000168486282560055,0.04864508029348666,0.9920618371430961,0.04981143913206157,0.04981143913206157,0.044368353608856284,0.2858366412552365,0.8673016379100611,0.37513122267386884,0.37513122267386884,0.10990747095284145,0.36482288933968937,0.8169808097045442,0.48253687352339897,0.48253687352339897,0.291116719801714,0.4814004844487677,0.7431083024472678,0.6580430046605976,0.6580430046605976,0.003236197436749239,0.12138230516439014,0.947498585237963,0.1591612545437638,0.1591612545437638
Zen,I1_beta_mean,raw,gt_all_pixels,25,0.8026962604076954,0.03079042636052663,,0.8521779446502046,0.5824491655096706,0.1720518383151835,0.4320359505412886,,,,,,543803.32,17634.68,0.34931570265419315,0.15262386426592653,0.03140984400770877,0.07296218807171145,0.27980581415850364,0.289933029353092,0.9213706043518421,0.9213706043518421,0.0010101490153318884,0.34975262071967966,0.9011685073031706,0.37844148924933274,0.37844148924933274,0.17528725996194944,0.14778462045616,0.14950662581932175,0.9494297422308877,0.9494297422308877,0.27826129312606046,0.10002087176943944,0.10066436701082343,0.9599271448659584,0.9599271448659584,0.4842827807685897,0.061303668498558526,0.061463456338901185,0.9831449532484777,0.9831449532484777,0.025384842645356745,0.4426929171378589,0.504156454830436,0.8521079825119164,0.8521079825119164
Zen,I1_beta_mean,alpha,tp_vs_fp,25,0.8827633531500457,0.23671526719007396,1.3634604310748057,0.38110228004173685,0.2770389143717146,0.7454797426044426,0.8006644148484315,0.8009646821022034,0.0749348497390747,0.8758995318412781,0.8037834644317627,0.8813513970375061,25514.0,14680.56,0.7806033690145768,0.7534570618382013,0.6162202784843551,0.011803853555355426,0.18353456913370866,0.9153274878888175,0.24987637370007998,0.24987637370007998,0.0001566748987161564,0.04857022101644688,0.9921458084838125,0.0497564015172458,0.0497564015172458,0.04933049847285369,0.28729735060441886,0.8634877773710703,0.3864284561326308,0.3864284561326308,0.12320993782300153,0.3659633865204824,0.8102635733168618,0.4950409471363038,0.4950409471363038,0.34712354745290286,0.4603430174089992,0.7190501655462305,0.656330452352164,0.656330452352164,0.003118927630698859,0.12833754325015814,0.9516336375470605,0.16867550266196651,0.16867550266196651
Zen,I1_beta_mean,alpha,gt_all_pixels,25,0.7689701656091049,0.01832867878856632,,0.911506517585348,0.6741138285867316,0.11387016910148581,0.34236378727481925,,,,,,543803.32,17634.68,0.40000763011276724,0.20222511937226678,0.03140984400770877,0.07251674370857146,0.28456325128126525,0.29445497292675976,0.9604073721616894,0.9604073721616894,0.0015049088923963763,0.3225648524146773,0.853188457427859,0.35735797418240334,0.35735797418240334,0.17476690054201147,0.15061435507911708,0.15202942433741806,0.9780857147004197,0.9780857147004197,0.27786697217343365,0.10139248613807018,0.10194394143595893,0.9832433317737787,0.9832433317737787,0.48406536730531885,0.0617525765362097,0.061878960811345154,0.991395421105231,0.991395421105231,0.026101288821164075,0.42948532335737,0.4913094898831576,0.8735548311739406,0.8735548311739406
Zen,I2_mean_support,raw,tp_vs_fp,25,0.8990835058926925,0.19704273221482901,1.7051388818627893,0.40902066666678893,0.29818617009863163,0.7412236740774609,0.7940252185246677,0.6721225845813751,0.18201712489128113,0.8541397094726563,0.6923076617717743,0.8742255568504333,25514.0,14680.56,0.7826624805967509,0.7610973447445116,0.6162202784843551,0.010411819998024905,0.18584392635608463,0.9202088293726276,0.25199503248532723,0.25199503248532723,0.000153453793294386,0.04842153718927092,0.9921797213055723,0.04964974046861494,0.04964974046861494,0.04361146660840325,0.2906332809473481,0.8709752378893744,0.38924414517084954,0.38924414517084954,0.10896405108149956,0.37204768439904684,0.821563330874197,0.49992837856532757,0.49992837856532757,0.29368953372677453,0.48412620584389643,0.7444986893689122,0.6737940754522653,0.6737940754522653,0.0028802377274306174,0.12884555544053733,0.9530972553016943,0.16932048000636335,0.16932048000636335
Zen,I2_mean_support,raw,gt_all_pixels,25,0.8209711913356676,0.02264381503291153,,0.864954627331673,0.5909681794580333,0.15944706272108408,0.4236587477156872,,,,,,543803.32,17634.68,0.36192318982105204,0.1581445882893814,0.03140984400770877,0.07262259309451286,0.283517684760225,0.2932701624394414,0.9453721086835221,0.9453721086835221,0.000977296785876884,0.35311147004231896,0.9043890274314215,0.3812378602523678,0.3812378602523678,0.17505802212970367,0.14897991494457102,0.15063123396979194,0.9661833505896961,0.9661833505896961,0.2780783074883341,0.10064206595454857,0.10126496903776618,0.9740672412378543,0.9740672412378543,0.48424814781520353,0.06137336822542538,0.061532137119325724,0.9868079350397774,0.9868079350397774,0.025001824601962267,0.4519390509134763,0.5117041892277002,0.8788691554524897,0.8788691554524897
